"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.014127833E0,-6.041927934E-2,5.564444304E-2,-1.769974836E-1,1.951279133E-1
3.024181833E0,-7.410117924E-2,3.097854853E-3,-4.375127949E-2,8.610897704E-2
3.034234833E0,-2.305527896E-1,-1.316102993E-1,9.208480261E-2,2.809901609E-1
3.044288833E0,-2.462619191E-1,-2.583089375E-1,9.996677622E-2,3.706235238E-1
3.054342833E0,-9.937050641E-2,-4.311105323E-1,-3.661672622E-3,4.424298774E-1
3.064396833E0,-1.761005938E-1,-6.372722465E-1,-3.983254865E-2,6.623548650E-1
3.074450833E0,5.423935711E-2,-5.729832798E-1,1.469569016E-1,5.940101664E-1
3.084504833E0,2.163879097E-1,-2.464636481E-1,2.844769818E-1,4.341603510E-1
3.094558833E0,4.119416052E-1,2.171310908E-1,2.295891684E-1,5.191849217E-1
3.104612833E0,5.151087087E-1,3.283673519E-1,7.984372973E-2,6.160658413E-1
3.114665833E0,4.703237146E-1,4.086203867E-1,-1.949397379E-1,6.528219653E-1
3.124719833E0,5.379912025E-1,6.564540374E-1,-6.227665470E-1,1.052712976E0
3.134773833E0,2.979320097E-1,2.492995477E-1,-9.817861728E-1,1.055849343E0
3.144827833E0,-1.193750006E-1,-2.149442321E-1,-1.073348892E0,1.101149063E0
3.154881833E0,-2.051840597E-1,-1.614223284E-1,-8.780586867E-1,9.160484287E-1
3.164935833E0,-1.179962271E-1,3.412183625E-1,-4.264209192E-1,5.587377567E-1
3.174989833E0,2.060675740E-2,7.551222932E-1,-5.034452677E-4,7.554035806E-1
3.185043833E0,-9.799874961E-2,7.750922889E-1,-1.943892226E-2,7.815047555E-1
3.195096833E0,-2.438709927E-1,7.230181557E-1,-4.603349161E-1,8.911433945E-1
3.205150833E0,-6.761837125E-2,3.888643992E-1,-7.233795867E-1,8.240544834E-1
3.215204833E0,-3.241520941E-2,2.895599663E-2,-6.189849333E-1,6.205091001E-1
3.225258833E0,9.016465008E-2,-9.143875837E-2,-1.454331172E-1,1.940141805E-1
3.235312833E0,4.292499483E-1,-1.285393417E-1,4.872970122E-1,6.619941530E-1
3.245366833E0,6.539081597E-1,-4.237523961E-1,9.086174782E-1,1.196974393E0
3.255420833E0,4.757926154E-1,-9.646789008E-1,8.492097672E-1,1.370452926E0
3.265474833E0,6.938013732E-2,-1.226123115E0,6.168982083E-1,1.374319794E0
3.275527833E0,-1.488946688E-1,-1.087720690E0,4.438790240E-1,1.184202057E0
3.285581833E0,-2.225450277E-1,-7.655578190E-1,3.953331739E-1,8.898839149E-1
3.295635833E0,-2.539510077E-1,-2.574727857E-1,4.110949284E-1,5.475238715E-1
3.305689833E0,-3.043569303E-1,2.008243757E-1,4.272390908E-1,5.616910286E-1
3.315743833E0,-3.978603405E-1,4.924010468E-1,3.339759281E-1,7.157454589E-1
3.325797833E0,-4.315379637E-1,6.581000286E-1,1.756351554E-1,8.063301865E-1
3.335851833E0,-5.209828216E-1,5.586464918E-1,2.459397376E-2,7.642734240E-1
3.345904833E0,-4.824145871E-1,4.991908336E-1,-1.268937890E-1,7.057034476E-1
3.355958833E0,-3.650779259E-1,3.368060535E-1,-1.304448031E-1,5.135523891E-1
3.366012833E0,-3.415306038E-1,1.015737373E-1,-9.107842371E-2,3.677712015E-1
3.376066833E0,-1.754351807E-1,-3.725787342E-2,-1.305566311E-2,1.798224182E-1
3.386120833E0,4.605734825E-2,-2.084450519E-1,8.497656181E-2,2.297643033E-1
3.396174833E0,1.732401359E-1,-3.229382122E-1,5.147435501E-2,3.700687001E-1
3.406229208E0,1.734085357E-1,-2.580072212E-1,-1.024034572E-1,3.272991208E-1
3.416283208E0,4.157218301E-1,2.812639368E-1,-3.664911979E-1,6.214900163E-1
3.426336208E0,8.338948131E-1,3.550984830E-1,-4.940487921E-1,1.032259512E0
3.436390208E0,6.239797711E-1,-1.539957798E-1,-4.606307852E-1,7.907250946E-1
3.446444208E0,3.347314614E-1,-3.327849233E-1,-2.953666900E-1,5.568055657E-1
3.456498208E0,4.068814248E-1,-3.505253756E-1,-1.812366419E-1,5.668044223E-1
3.466552208E0,5.634587502E-1,-1.842130208E-1,-2.568735923E-1,6.460682957E-1
3.476606208E0,5.848034263E-1,2.470857918E-2,-2.507233447E-1,6.367635015E-1
3.486660208E0,4.822526193E-1,3.309991837E-2,-1.368955976E-1,5.023978483E-1
3.496714208E0,3.902729934E-1,-7.343635082E-2,-6.168856367E-2,4.018847919E-1
3.506767208E0,2.567594254E-1,-2.549812871E-1,-1.460861050E-1,3.902332756E-1
3.516821208E0,-3.422960043E-3,-5.019314235E-1,-2.654910725E-1,5.678312955E-1
3.526875208E0,1.998666018E-1,-2.648870552E-1,-2.368919022E-1,4.077126241E-1
3.536929208E0,2.823772466E-1,-2.192372578E-1,-1.118584049E-1,3.745853539E-1
3.546983208E0,1.300134248E-1,-2.709664053E-1,-7.890188947E-2,3.107278416E-1
3.557037208E0,4.500917637E-1,-2.949727339E-1,-9.018891603E-3,5.382126438E-1
3.567091208E0,6.270600843E-1,-3.654708588E-1,1.401519120E-2,7.259268032E-1
3.577145208E0,4.781572294E-1,-4.926513076E-1,6.584900379E-2,6.896924954E-1
3.587198208E0,3.364353400E-1,-5.363224071E-1,7.524197102E-2,6.375671075E-1
3.597252208E0,3.308372158E-1,-4.835144484E-1,3.132163391E-2,5.867031020E-1
3.607306208E0,4.271040201E-1,-3.965067101E-1,-9.822737575E-3,5.828652514E-1
3.617360208E0,4.195786536E-1,-2.936074090E-1,2.132128716E-2,5.125486849E-1
3.627414208E0,2.562366843E-1,2.751524270E-2,5.209152862E-2,2.629217647E-1
3.637468208E0,8.253988087E-2,2.819720346E-1,2.521246299E-2,2.948842629E-1
3.647522208E0,-1.306531101E-1,3.803268796E-1,-4.875349939E-2,4.050872428E-1
3.657576208E0,-3.463621581E-1,4.668136311E-1,-1.344263184E-1,5.966172523E-1
3.667629208E0,-3.879978418E-1,4.515991759E-1,-8.533411905E-2,6.014699102E-1
3.677683208E0,-3.290333498E-1,3.323235780E-1,2.143105401E-1,5.144228935E-1
3.687737208E0,-3.498517764E-1,2.356416214E-1,3.694270849E-1,5.607134832E-1
3.697791208E0,-2.510437721E-1,2.241483343E-1,2.756348222E-1,4.350172485E-1
3.707845208E0,-1.254625368E-1,1.027367485E-1,4.389607117E-2,1.679956925E-1
3.717899208E0,-1.701188922E-1,-9.470969081E-2,-2.327636218E-1,3.034621338E-1
3.727953208E0,-3.777324700E-1,-2.321134114E-1,-3.746286218E-1,5.804352323E-1
3.738006208E0,-3.827873880E-1,-3.492027354E-1,-2.942411010E-1,5.958578357E-1
3.748060208E0,-1.089312887E-1,-1.833838856E-1,-1.156245965E-1,2.426205319E-1
3.758114208E0,2.314298719E-1,-2.359351516E-3,4.035031959E-2,2.349329701E-1
3.768168208E0,4.241687179E-1,-6.352999806E-3,2.306619863E-1,4.828710115E-1
3.778222208E0,4.398866183E-1,1.721028525E-1,3.138608484E-1,5.671227917E-1
3.788276208E0,3.332421756E-1,4.606886727E-1,1.780044472E-1,5.957935749E-1
3.798330208E0,1.365359938E-1,4.061037451E-1,-6.718450785E-2,4.336774003E-1
3.808384208E0,-1.746037066E-2,1.761438632E-1,-2.376663660E-1,2.963390399E-1
3.818437208E0,-5.146017551E-2,-2.928285599E-3,-2.473043315E-1,2.526185997E-1
3.828491208E0,-1.977703750E-2,-6.403168917E-2,-9.737660587E-2,1.182091020E-1
3.838545208E0,2.397826195E-2,-1.603131115E-1,1.113333249E-1,1.966478070E-1
3.848599208E0,7.204003572E-2,-3.284457046E-1,1.998139769E-1,3.911418834E-1
3.858653208E0,1.600950104E-1,-4.760972553E-1,1.765479058E-1,5.324172912E-1
3.868707208E0,1.694113791E-1,-5.005011946E-1,1.085436183E-1,5.394287518E-1
3.878761208E0,1.041108441E-1,-4.347872615E-1,7.288130388E-2,4.529798175E-1
3.888815208E0,4.762440205E-2,-1.640225852E-1,5.137451380E-2,1.783559160E-1
3.898868208E0,7.327555239E-2,4.081046623E-1,-1.822167814E-2,4.150310248E-1
3.908922208E0,3.011777991E-1,6.722157919E-1,-9.503757343E-2,7.427073973E-1
3.918976208E0,2.409935778E-1,4.266847748E-1,-2.207850158E-1,5.374791389E-1
3.929030208E0,-9.545754969E-2,1.499956995E-1,-2.919660956E-1,3.418406860E-1
3.939084208E0,-3.244087869E-1,3.949852645E-2,-2.075976442E-1,3.871666004E-1
3.949138208E0,-4.398468572E-1,-8.236271024E-2,-1.424207778E-1,4.696089349E-1
3.959192208E0,-4.659692931E-1,-2.849155229E-1,-1.240552582E-1,5.600838727E-1
3.969245208E0,-4.131437927E-1,-3.358658212E-1,-8.945611373E-2,5.399037318E-1
3.979299208E0,-2.451363301E-1,-2.396820474E-1,1.654922828E-2,3.432392477E-1
3.989353208E0,-3.744907737E-2,-6.867730200E-2,1.941355996E-1,2.093027382E-1
3.999407208E0,2.286547834E-1,9.020499587E-3,3.657620502E-1,4.314467020E-1
4.009461208E0,4.304012650E-1,-4.275659502E-2,5.246922952E-1,6.799818968E-1
4.019515208E0,4.753055423E-1,-1.072654170E-1,5.631570339E-1,7.446926031E-1
4.029569208E0,4.041963834E-1,-1.718642861E-1,4.486681129E-1,6.278655307E-1
4.039623208E0,3.135733116E-1,-2.139765179E-1,2.221135032E-1,4.398278985E-1
4.049676208E0,2.492784977E-1,-2.094759160E-1,9.848903865E-3,3.257559358E-1
4.059730208E0,2.561945844E-1,-2.130532426E-1,-1.302274328E-1,3.577520559E-1
4.069784208E0,3.376515609E-1,-1.995964605E-1,-1.492338073E-1,4.196642144E-1
4.079838208E0,4.288856667E-1,-2.316374481E-1,-1.503060405E-1,5.100889415E-1
4.089892208E0,5.044837332E-1,-2.488902426E-1,-1.832575858E-1,5.916363179E-1
4.099946208E0,5.585377336E-1,-2.192138690E-1,-2.645024545E-1,6.557291122E-1
4.110000208E0,6.123783106E-1,-1.120852768E-1,-3.448787194E-1,7.116963086E-1
4.120054208E0,7.261265355E-1,3.851502478E-2,-4.382314177E-1,8.489934795E-1
4.130107208E0,8.456325138E-1,1.043482411E-1,-4.751302721E-1,9.755673627E-1
4.140161208E0,9.137531608E-1,3.165565610E-2,-3.717162699E-1,9.869751287E-1
4.150215208E0,8.480281180E-1,-1.813046157E-1,-1.911723769E-1,8.880146003E-1
4.160269208E0,6.191955793E-1,-4.275834918E-1,-1.012460008E-2,7.525512045E-1
4.170323208E0,3.176154917E-1,-5.368849093E-1,6.713948429E-2,6.274015594E-1
4.180377208E0,4.405058384E-2,-4.959877288E-1,5.748573124E-2,5.012473345E-1
4.190431208E0,-2.274689680E-1,-3.753970921E-1,3.400038958E-2,4.402512177E-1
4.200484208E0,-3.422673529E-1,-1.211315042E-1,5.723766312E-2,3.675539855E-1
4.210538208E0,-1.772010398E-1,3.302267665E-1,-9.060991555E-3,3.748760160E-1
4.220592208E0,5.028313100E-2,7.256540805E-1,-1.694966023E-1,7.468810722E-1
4.230646208E0,8.387187660E-2,8.125489676E-1,-3.122098871E-1,8.744971870E-1
4.240700208E0,-1.114888608E-2,7.239361686E-1,-3.454948698E-1,8.022310009E-1
4.250754208E0,-2.146343297E-1,5.169780636E-1,-3.068935986E-1,6.383712827E-1
4.260808208E0,-5.117980152E-1,2.931717914E-1,-2.203793652E-1,6.296459103E-1
4.270862208E0,-7.610735893E-1,2.238249832E-1,-1.876529378E-1,8.151958394E-1
4.280915208E0,-9.057682031E-1,2.854628223E-1,-1.544315435E-1,9.621611935E-1
4.290969208E0,-9.865094805E-1,4.091039515E-1,-1.312694067E-1,1.076010528E0
4.301023208E0,-9.541334474E-1,5.159331661E-1,-1.387614441E-1,1.093532078E0
4.311077208E0,-7.854208106E-1,5.628734440E-1,-1.387627597E-1,9.762005261E-1
4.321131208E0,-5.436869752E-1,5.641124690E-1,-4.167091325E-2,7.845730493E-1
4.331185208E0,-2.657682306E-1,4.723205388E-1,1.332219382E-1,5.580927598E-1
4.341239208E0,-2.801517963E-2,3.275756389E-1,2.788800269E-1,4.311203068E-1
4.351292208E0,1.444759279E-1,1.739768851E-1,2.871080826E-1,3.654754457E-1
4.361346208E0,2.918462276E-1,4.686192513E-2,2.271836239E-1,3.728037816E-1
4.371400208E0,3.915722448E-1,-3.124225795E-2,1.626696856E-1,4.251662359E-1
4.381454208E0,3.839445519E-1,-9.199307442E-2,5.154729903E-2,3.981623648E-1
4.391508208E0,2.645601958E-1,-1.228874230E-1,-3.438747525E-3,2.917280256E-1
4.401561542E0,1.046943963E-1,-1.054580426E-1,1.658094943E-2,1.495233870E-1
4.411615542E0,-3.094521940E-2,-6.023392260E-2,1.339835380E-1,1.501243501E-1
4.421669542E0,-8.891100705E-2,-8.343976736E-4,2.224717914E-1,2.395820556E-1
4.431722542E0,-1.009223574E-1,8.506587803E-2,2.319413571E-1,2.668676057E-1
4.441776542E0,-8.651949584E-2,1.251988274E-1,1.952243511E-1,2.475336680E-1
4.451830542E0,-1.932270885E-2,1.116753870E-1,1.185457192E-1,1.640056301E-1
4.461884542E0,6.362998545E-2,1.244229019E-2,2.740867719E-2,7.039049097E-2
4.471938542E0,1.451688230E-1,-7.927771926E-2,-5.258766487E-2,1.735638397E-1
4.481992542E0,2.439739037E-1,-1.587770480E-1,-5.990194693E-2,2.971896026E-1
4.492046542E0,3.933573997E-1,-2.092548913E-1,-3.153534964E-2,4.466678091E-1
4.502099542E0,5.329509026E-1,-2.158031881E-1,-1.588469222E-2,5.752043150E-1
4.512153542E0,5.944378835E-1,-2.189103985E-1,-1.066137448E-2,6.335549106E-1
4.522207542E0,5.450283265E-1,-2.371946418E-1,3.459695175E-2,5.954108866E-1
4.532261542E0,4.018639290E-1,-2.733438832E-1,1.339867540E-1,5.041467506E-1
4.542315542E0,2.445983863E-1,-2.437020081E-1,2.213820165E-1,4.101573315E-1
4.552369542E0,6.958420515E-2,-1.654721099E-1,2.515456094E-1,3.090277890E-1
4.562423542E0,-1.447332054E-1,-1.211893916E-1,2.143068856E-1,2.855906347E-1
4.572477542E0,-3.211261600E-1,-7.816382468E-2,1.318881883E-1,3.558455962E-1
4.582530542E0,-4.101394933E-1,-6.790956259E-3,8.907823741E-2,4.197564216E-1
4.592584542E0,-3.536138749E-1,7.124306023E-2,8.362556264E-2,3.702858097E-1
4.602638542E0,-2.205669147E-1,1.351542968E-1,5.974261031E-2,2.654912941E-1
4.612692542E0,-4.508787990E-2,1.422867304E-1,4.112200588E-3,1.493162441E-1
4.622746542E0,1.357512975E-1,7.088813424E-2,-3.591403708E-2,1.573002238E-1
4.632800542E0,2.605630392E-1,-5.187357366E-2,-1.722414315E-2,2.662341754E-1
4.642854542E0,3.216389608E-1,-1.529766101E-1,5.060180426E-2,3.597415836E-1
4.652907542E0,3.082079065E-1,-1.874044311E-1,6.455150664E-2,3.664415798E-1
4.662961542E0,2.145466214E-1,-1.585244483E-1,-1.685459912E-2,2.672907237E-1
4.673015542E0,7.621319354E-2,-1.354320395E-1,-9.281753182E-2,1.810121057E-1
4.683069542E0,-2.931092262E-2,-6.541338623E-2,-1.449877055E-1,1.617389132E-1
4.693123542E0,-9.112534761E-2,1.195229352E-2,-1.634365480E-1,1.875051773E-1
4.703177542E0,-7.618629634E-2,1.088359791E-1,-1.732098766E-1,2.182917393E-1
4.713231542E0,-2.993774414E-2,1.862197852E-1,-1.942300321E-1,2.707385867E-1
4.723284542E0,-2.411508679E-2,1.849351519E-1,-2.287781596E-1,2.951643511E-1
4.733338542E0,-6.664714873E-2,9.420799971E-2,-2.698794079E-1,2.935164126E-1
4.743392542E0,-1.168560201E-1,-2.293161035E-2,-2.666720639E-1,2.920533819E-1
4.753446542E0,-1.475843078E-1,-9.385892093E-2,-1.853516199E-1,2.548447526E-1
4.763500542E0,-9.255382240E-2,-4.880144656E-2,-5.351883397E-2,1.175247073E-1
4.773554542E0,-2.684924483E-2,2.812978506E-2,7.490356341E-2,8.439615256E-2
4.783608542E0,5.562456250E-3,4.849212885E-2,1.256293286E-1,1.347781722E-1
4.793662542E0,-1.523842871E-2,-1.487531662E-3,9.298110768E-2,9.423326825E-2
4.803715542E0,-4.245955646E-2,-3.520842433E-2,3.751865923E-2,6.670904638E-2
4.813769542E0,-1.487408870E-1,-4.384534657E-2,1.804567695E-2,1.561150613E-1
4.823823542E0,-2.969338900E-1,-3.295022964E-2,2.537267670E-2,2.998319953E-1
4.833877542E0,-3.574186581E-1,4.271507978E-2,3.465644717E-2,3.616265263E-1
4.843931542E0,-4.265087736E-1,1.415096354E-1,-3.324975327E-2,4.505998856E-1
4.853985542E0,-5.241391486E-1,2.467577630E-1,-1.628022712E-1,6.017606004E-1
4.864039542E0,-6.248358035E-1,3.086996573E-1,-2.824346955E-1,7.519871123E-1
4.874092542E0,-7.062454176E-1,3.432625490E-1,-2.589709885E-1,8.268480757E-1
4.884146542E0,-6.786313570E-1,3.402991802E-1,-9.537744284E-2,7.651411028E-1
4.894200542E0,-5.601258373E-1,3.091481388E-1,9.590763912E-2,6.469248802E-1
4.904254542E0,-4.477692497E-1,2.446720612E-1,1.659854954E-1,5.365751608E-1
4.914308542E0,-3.294999576E-1,1.601067048E-1,1.226225442E-1,3.863167966E-1
4.924362542E0,-1.824091548E-1,5.401014626E-2,8.534771383E-2,2.085052227E-1
4.934416542E0,-1.836961269E-2,-6.305637360E-3,4.307190612E-2,4.724820451E-2
4.944470542E0,1.360038972E-1,-4.275893390E-2,8.345292360E-3,1.428111704E-1
4.954523542E0,2.271847934E-1,-6.938072205E-2,7.690404207E-3,2.376673247E-1
4.964577542E0,2.459859306E-1,-1.135535127E-1,8.981381714E-2,2.854295010E-1
4.974631542E0,1.656755930E-1,-1.295427239E-1,2.290623343E-1,3.109650663E-1
4.984685542E0,6.176121533E-2,-9.696028411E-2,3.325029413E-1,3.518152220E-1
4.994739542E0,-4.011072993E-2,-3.147731602E-2,3.441418241E-1,3.478983863E-1
5.004793542E0,-1.415517354E-1,4.047735035E-2,2.311111987E-1,2.740213419E-1
5.014847542E0,-2.173725808E-1,9.068095922E-2,6.111261293E-2,2.433282283E-1
5.024900542E0,-2.340710592E-1,8.714807153E-2,-8.405167848E-2,2.635312729E-1
5.034954542E0,-1.821717578E-1,1.421750486E-2,-1.119879207E-1,2.143128115E-1
5.045008542E0,-7.569863856E-2,-3.336830556E-2,-3.402494788E-2,8.945068348E-2
5.055062542E0,2.151892304E-2,-2.800231576E-2,4.176943883E-2,5.469807819E-2
5.065116542E0,6.800721109E-2,2.943605304E-2,3.725144148E-2,8.294053213E-2
5.075170542E0,1.250678498E-1,8.485011578E-2,1.002914429E-2,1.514664746E-1
5.085224542E0,1.265431023E-1,1.080816883E-1,-2.023911372E-2,1.676437586E-1
5.095277542E0,8.382743776E-2,1.508891541E-1,-9.602604523E-2,1.975236125E-1
5.105331542E0,8.703989804E-2,1.645903498E-1,-1.480140781E-1,2.378530942E-1
5.115385542E0,1.499319649E-1,1.515826339E-1,-1.607969686E-1,2.670441052E-1
5.125439542E0,2.052846318E-1,1.189920080E-1,-1.698382258E-1,2.917977056E-1
5.135493542E0,2.020136994E-1,4.248996198E-2,-1.472042388E-1,2.535429343E-1
5.145547542E0,2.351387608E-1,2.114294708E-2,-9.161549047E-2,2.532403189E-1
5.155601542E0,2.695940638E-1,-1.801293254E-2,4.109423161E-3,2.702264094E-1
5.165655542E0,2.427114898E-1,-1.042599481E-1,4.698661700E-2,2.683034592E-1
5.175708542E0,1.911326158E-1,-1.601020271E-1,5.666025057E-2,2.556848057E-1
5.185762542E0,1.301426482E-1,-2.052320069E-1,7.278204739E-2,2.536819110E-1
5.195816542E0,8.623181283E-2,-2.027872860E-1,5.356590405E-2,2.267772365E-1
5.205870542E0,8.677911222E-2,-1.963319600E-1,-1.644967943E-3,2.146614980E-1
5.215924542E0,1.396022737E-1,-1.612901813E-1,-6.760916188E-2,2.237729121E-1
5.225978542E0,2.062102461E-1,-1.418850267E-1,-1.432686241E-1,2.884093012E-1
5.236032542E0,2.677673936E-1,-1.385047513E-1,-1.897376163E-1,3.562068307E-1
5.246085542E0,3.105011845E-1,-1.568971682E-1,-1.965917225E-1,3.995948101E-1
5.256139542E0,3.076448196E-1,-1.589302450E-1,-1.889030725E-1,3.944471176E-1
5.266193542E0,3.086996573E-1,-1.318003339E-1,-1.409095649E-1,3.640361410E-1
5.276247542E0,3.434806502E-1,-1.220916170E-1,-7.544428468E-2,3.722595332E-1
5.286301542E0,3.653866589E-1,-2.004928386E-1,-3.556817427E-2,4.182940161E-1
5.296355542E0,3.712905926E-1,-3.441846550E-1,1.416239485E-2,5.064783848E-1
5.306409542E0,4.066451973E-1,-4.584638071E-1,2.640120193E-2,6.133892747E-1
5.316462542E0,4.432458436E-1,-4.756873655E-1,1.322932541E-2,6.503232755E-1
5.326516542E0,4.881811112E-1,-4.179250610E-1,2.830987930E-2,6.432601365E-1
5.336570542E0,5.475338584E-1,-2.894833678E-1,4.118296310E-2,6.207173131E-1
5.346624542E0,5.872873235E-1,-1.524345732E-1,-9.795840383E-3,6.068267116E-1
5.356678542E0,5.705601937E-1,-6.446672201E-2,-4.749576330E-2,5.761516644E-1
5.366732542E0,5.581705284E-1,3.337649167E-2,-6.780021966E-2,5.632629925E-1
5.376786542E0,5.113150352E-1,1.253730744E-1,-1.233500840E-1,5.407187034E-1
5.386839542E0,4.089951932E-1,2.038503098E-1,-2.291669995E-1,5.112235622E-1
5.396893542E0,2.961772603E-1,2.764809144E-1,-2.721320477E-1,4.880763433E-1
5.406948208E0,1.455681878E-1,3.609363431E-1,-2.538135982E-1,4.646358614E-1
5.417002208E0,-3.469094574E-2,4.065721071E-1,-2.556161486E-1,4.815017709E-1
5.427056208E0,-1.959618312E-1,3.987268978E-1,-2.184199633E-1,4.950671255E-1
5.437110208E0,-3.580963504E-1,3.532215267E-1,-1.597253202E-1,5.277410549E-1
5.447164208E0,-4.680737060E-1,2.815206295E-1,-9.803368673E-2,5.549391524E-1
5.457217208E0,-5.281479996E-1,1.883937800E-1,-7.244393215E-2,5.654030856E-1
5.467271208E0,-5.525326431E-1,1.224512208E-1,2.432587892E-3,5.659439377E-1
5.477325208E0,-4.964549214E-1,6.492105067E-2,2.007423685E-1,5.394253705E-1
5.487379208E0,-3.835978121E-1,2.514887452E-2,3.718710749E-1,5.348531047E-1
5.497433208E0,-2.229087245E-1,-8.061556220E-3,4.365870345E-1,4.902667915E-1
5.507487208E0,-8.523427784E-2,-2.383734405E-2,4.019532453E-1,4.115817203E-1
5.517541208E0,-1.583542943E-2,-4.196137369E-2,3.531933139E-1,3.560295419E-1
5.527595208E0,5.328216791E-2,-2.869287193E-2,3.581559920E-1,3.632326871E-1
5.537648208E0,9.158786237E-2,-7.611437559E-2,3.105963479E-1,3.326436923E-1
5.547702208E0,8.441332877E-2,-1.212291527E-1,1.847573966E-1,2.365531930E-1
5.557756208E0,5.810319722E-2,-3.873838842E-2,4.780566573E-2,8.462875363E-2
5.567810208E0,3.380801618E-2,-1.083471519E-1,-2.629785240E-2,1.165060699E-1
5.577864208E0,5.792953491E-2,-1.581473029E-1,-4.793430448E-2,1.751116728E-1
5.587918208E0,1.009282047E-1,-1.447238499E-1,-3.544991434E-2,1.799671960E-1
5.597972208E0,1.542232364E-1,-1.346011502E-1,5.934485346E-3,2.047864605E-1
5.608025208E0,2.084093839E-1,-1.444472766E-1,9.721346855E-2,2.715694119E-1
5.618079208E0,2.185975724E-1,-1.251005942E-1,2.106180234E-1,3.283215027E-1
5.628133208E0,2.122241074E-1,-1.494548321E-2,2.082977021E-1,2.977421232E-1
5.638187208E0,2.260404932E-1,1.171185601E-1,7.119292036E-2,2.643472973E-1
5.648241208E0,2.313146818E-1,1.913834614E-1,-6.808161691E-2,3.078460944E-1
5.658295208E0,2.465004855E-1,1.823816729E-1,-8.247790039E-2,3.175345147E-1
5.668349208E0,3.215687943E-1,1.091774565E-1,-6.533737242E-2,3.458253586E-1
5.678402208E0,3.831236029E-1,-1.282294393E-2,-8.503503397E-2,3.926564401E-1
5.688456208E0,4.568347728E-1,-1.360261166E-1,-7.709743872E-2,4.828510424E-1
5.698510208E0,5.236275172E-1,-1.753743696E-1,-1.006184484E-1,5.613074189E-1
5.708564208E0,5.516502982E-1,-1.577631408E-1,-1.542325920E-1,5.941337834E-1
5.718618208E0,5.383595771E-1,-1.742663223E-1,-1.520090421E-1,5.859236590E-1
5.728672208E0,4.092045236E-1,-2.314871746E-1,-8.519173935E-2,4.777994209E-1
5.738726208E0,1.653633517E-1,-2.301972789E-1,-6.324494630E-3,2.835063042E-1
5.748779208E0,-3.304612398E-2,-2.225561374E-1,6.933219016E-2,2.354362615E-1
5.758833208E0,-1.768180472E-1,-2.946230704E-1,1.379897578E-1,3.702817153E-1
5.768887208E0,-3.768986571E-1,3.306892812E-2,5.297504291E-2,3.820373109E-1
5.778941208E0,-2.992435402E-1,3.270622534E-1,3.528955445E-2,4.447041337E-1
5.788995208E0,-2.154301357E-1,1.686769688E-1,8.387187660E-2,2.861757412E-1
5.799049208E0,-1.552710575E-1,-2.878449780E-1,1.399221164E-1,3.557274677E-1
5.809103208E0,7.770657241E-2,-6.236663604E-1,1.656504500E-1,6.499523921E-1
5.819156208E0,3.805742168E-1,-5.473701364E-1,4.835691199E-2,6.684229138E-1
5.829210208E0,6.493859231E-1,-3.668063629E-1,-7.615209013E-2,7.496986900E-1
5.839264208E0,9.207493544E-1,-6.908426821E-2,-1.800557967E-1,9.407295571E-1
5.849318208E0,9.444276541E-1,8.571725786E-2,-2.957518753E-1,9.933580492E-1
5.859372208E0,7.306329846E-1,1.078694344E-1,-4.158776584E-1,8.475934166E-1
5.869426208E0,3.853285879E-1,3.921493649E-2,-4.481213982E-1,5.923079600E-1
5.879480208E0,6.454156637E-2,-8.330528140E-3,-3.310997558E-1,3.374345266E-1
5.889534208E0,-1.813899851E-1,-4.448503196E-2,-1.279598826E-1,2.263956190E-1
5.899587208E0,-3.778558463E-1,-8.119385183E-2,5.598592043E-2,3.905149234E-1
5.909641208E0,-4.166679096E-1,-9.809172034E-2,1.839803016E-1,4.659215426E-1
5.919695208E0,-2.640994352E-1,-1.007089341E-1,1.811353388E-1,3.357094161E-1
5.929749208E0,1.016246080E-3,-8.798363864E-2,6.490219340E-2,1.093363989E-1
5.939803208E0,2.986822075E-1,-7.183479846E-2,-1.049547435E-1,3.246333278E-1
5.949857208E0,4.256539106E-1,-1.105515522E-1,-2.263562429E-1,4.946110048E-1
5.959911208E0,4.854177171E-1,-9.983711421E-2,-2.028757252E-1,5.354963766E-1
5.969964208E0,6.020287389E-1,-1.530526239E-1,-1.917313707E-1,6.500958595E-1
5.980018208E0,4.792354560E-1,-1.258531308E-1,-1.950724697E-1,5.325024894E-1
5.990072208E0,1.746732885E-1,-1.112561417E-1,-1.516802824E-1,2.567013728E-1
